Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Jiaming,2020-10-09 22:39:09,00:31:40,,Stranger: Season 2: Episode 13,,Netflix Chrome MAC (Cadmium) HTML 5,00:59:09,00:59:09,US (United States)
Jiaming,2020-10-09 20:47:49,00:27:22,,Stranger: Season 2: Episode 13,,Netflix Chrome MAC (Cadmium) HTML 5,00:27:29,Not latest view,US (United States)
Jiaming,2020-10-09 19:45:32,00:58:50,,Stranger: Season 2: Episode 12,,Netflix Chrome MAC (Cadmium) HTML 5,00:59:30,00:59:30,US (United States)
Jiaming,2020-10-09 18:54:10,00:50:29,,Stranger: Season 2: Episode 11,,Netflix Chrome MAC (Cadmium) HTML 5,00:59:01,00:59:01,US (United States)
Jiaming,2020-10-09 18:18:35,00:30:04,,Stranger: Season 2: Episode 10,,Netflix Chrome MAC (Cadmium) HTML 5,00:57:51,00:57:51,US (United States)
Jiaming,2020-10-07 20:09:03,00:06:17,,Stranger: Season 2: Episode 10,,Netflix Chrome MAC (Cadmium) HTML 5,00:29:03,Not latest view,US (United States)
Jiaming,2020-10-07 18:44:31,00:22:24,,Stranger: Season 2: Episode 10,,Netflix Chrome MAC (Cadmium) HTML 5,00:22:46,Not latest view,US (United States)
Jiaming,2020-10-07 18:06:56,00:34:21,,Stranger: Season 2: Episode 9,,Netflix Chrome MAC (Cadmium) HTML 5,00:58:44,00:58:44,US (United States)
Jiaming,2020-10-06 20:07:54,00:23:37,,Stranger: Season 2: Episode 9,,Netflix Chrome MAC (Cadmium) HTML 5,00:24:23,Not latest view,US (United States)
Jiaming,2020-10-06 19:54:11,00:13:41,,Stranger: Season 2: Episode 8,,Netflix Chrome MAC (Cadmium) HTML 5,01:04:20,01:04:20,US (United States)
Jiaming,2020-10-06 17:34:15,00:43:19,,Stranger: Season 2: Episode 8,,Netflix Chrome MAC (Cadmium) HTML 5,00:50:49,Not latest view,US (United States)
Jiaming,2020-10-06 17:31:00,00:03:04,,Stranger: Season 2: Episode 7,,Netflix Chrome MAC (Cadmium) HTML 5,00:59:06,00:59:06,US (United States)
Jiaming,2020-10-06 16:34:37,00:22:30,,Stranger: Season 2: Episode 7,,Netflix Chrome MAC (Cadmium) HTML 5,00:54:01,Not latest view,US (United States)
Jiaming,2020-10-06 16:34:14,00:00:15,Autoplayed: user action: None; ,Dark (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:00,00:00:00,US (United States)
Jiaming,2020-10-05 01:51:07,00:00:12,Autoplayed: user action: None; ,Dark (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:00,Not latest view,US (United States)
Jiaming,2020-10-04 22:16:52,00:50:23,,Stranger: Season 2: Episode 7,,Netflix Chrome MAC (Cadmium) HTML 5,00:51:14,Not latest view,US (United States)
Jiaming,2020-10-04 21:19:44,00:56:42,,Stranger: Season 2: Episode 6,,Netflix Chrome MAC (Cadmium) HTML 5,01:05:12,01:05:12,US (United States)
Jiaming,2020-09-23 22:43:26,00:00:09,Autoplayed: user action: None; ,Travelers: Season 3_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:09,00:00:09,US (United States)
Jiaming,2020-09-23 22:43:11,00:00:13,Autoplayed: user action: None; ,Ozark: Season 1 Podular: TEXTLESS / Drama - Thriller - Crime,TRAILER,Chrome PC (Cadmium),00:00:13,00:00:13,US (United States)
Jiaming,2020-09-23 22:22:19,00:15:35,,Peaky Blinders: Season 1: Episode 2,,Chrome PC (Cadmium),00:15:35,00:15:35,US (United States)
Jiaming,2020-09-23 04:52:38,00:44:34,,Stranger: Season 2: Episode 5,,iPad Pro 3 12.9 (Wi-Fi),01:00:55,01:00:55,US (United States)
Jiaming,2020-09-22 17:20:51,00:00:05,Autoplayed: user action: None; ,Hannibal: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:05,00:00:05,US (United States)
Jiaming,2020-09-19 20:39:33,00:00:05,,Stranger: Season 2: Episode 5,,Netflix Chrome MAC (Cadmium) HTML 5,00:16:31,Not latest view,US (United States)
Jiaming,2020-09-18 17:41:31,00:14:48,,Stranger: Season 2: Episode 5,,Netflix Chrome MAC (Cadmium) HTML 5,00:16:26,Not latest view,US (United States)
Jiaming,2020-09-18 17:12:28,00:25:29,,Stranger: Season 2: Episode 4,,Netflix Chrome MAC (Cadmium) HTML 5,01:03:49,01:03:49,US (United States)
Jiaming,2020-09-18 17:12:13,00:00:05,Autoplayed: user action: None; ,Sherlock: Series 1_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:03,Not latest view,US (United States)
Jiaming,2020-09-17 23:07:54,00:13:33,,Biohackers: Season 1: Arrival (Episode 1),,iPad Pro 3 12.9 (Wi-Fi),00:13:33,00:13:33,US (United States)
Jiaming,2020-09-17 23:02:59,00:04:21,,Greatest Events of WWII in Colour: Season 1: Blitzkrieg (Episode 1),,iPad Pro 3 12.9 (Wi-Fi),00:04:22,00:04:22,US (United States)
Jiaming,2020-09-17 23:01:00,00:00:03,,Sense8: Season 1: Smart Money Is on the Skinny Bitch (Episode 3),,iPad Pro 3 12.9 (Wi-Fi),00:02:52,00:02:52,US (United States)
Jiaming,2020-09-17 21:59:39,00:49:58,,Peaky Blinders: Season 1: Episode 1,,iPad Pro 3 12.9 (Wi-Fi),00:56:38,00:56:38,US (United States)
Jiaming,2020-09-17 21:59:35,00:00:01,,"Love, Death & Robots: Volume 1: BEYOND THE AQUILA RIFT (Episode 7)",,iPad Pro 3 12.9 (Wi-Fi),00:00:02,Not latest view,US (United States)
Jiaming,2020-09-17 19:02:00,00:36:27,,Stranger: Season 2: Episode 4,,iPad Pro 3 12.9 (Wi-Fi),00:36:51,Not latest view,US (United States)
Jiaming,2020-09-16 19:40:00,00:48:16,,Stranger: Season 2: Episode 3,,iPad Pro 3 12.9 (Wi-Fi),00:57:57,00:57:57,US (United States)
Jiaming,2020-09-16 18:51:37,00:35:36,,Stranger: Season 2: Episode 2,,iPad Pro 3 12.9 (Wi-Fi),01:03:39,01:03:39,US (United States)
Jiaming,2020-09-16 17:22:22,00:26:35,,Stranger: Season 2: Episode 2,,iPad Pro 3 12.9 (Wi-Fi),00:27:13,Not latest view,US (United States)
Jiaming,2020-09-16 17:15:31,00:05:17,,Stranger: Season 2: Episode 1,,iPad Pro 3 12.9 (Wi-Fi),00:58:03,00:58:03,US (United States)
Jiaming,2020-09-14 19:51:59,00:30:35,,Stranger: Season 2: Episode 1,,iPad Pro 3 12.9 (Wi-Fi),00:53:26,Not latest view,US (United States)
Jiaming,2020-09-14 18:38:07,00:18:50,,Stranger: Season 2: Episode 1,,iPad Pro 3 12.9 (Wi-Fi),00:18:50,Not latest view,US (United States)
Jiaming,2020-09-13 19:25:40,00:00:03,,Stranger: Season 2: Episode 1,,iPad Pro 3 12.9 (Wi-Fi),00:00:03,Not latest view,US (United States)
Jiaming,2020-09-13 17:25:50,01:15:28,,Stranger: Season 1: Finale: Episode 16,,iPad Pro 3 12.9 (Wi-Fi),01:24:40,01:24:40,US (United States)
Jiaming,2020-09-13 01:29:05,00:13:12,,Stranger: Season 1: Episode 15,,Chrome PC (Cadmium),01:15:44,01:15:44,US (United States)
Jiaming,2020-09-12 18:57:39,01:01:00,,Stranger: Season 1: Episode 15,,Chrome PC (Cadmium),01:02:32,Not latest view,US (United States)
Jiaming,2020-09-12 16:46:45,01:05:23,,Stranger: Season 1: Episode 14,,Chrome PC (Cadmium),01:05:01,01:05:01,US (United States)
Jiaming,2020-09-12 15:51:40,00:27:39,,Stranger: Season 1: Episode 13,,iPad Pro 3 12.9 (Wi-Fi),01:06:22,01:06:22,US (United States)
Jiaming,2020-09-08 16:33:55,00:34:25,,Stranger: Season 1: Episode 13,,iPad Pro 3 12.9 (Wi-Fi),00:39:03,Not latest view,US (United States)
Jiaming,2020-09-08 00:31:40,00:01:45,,Stranger: Season 1: Episode 13,,iPad Pro 3 12.9 (Wi-Fi),00:04:37,Not latest view,US (United States)
Jiaming,2020-09-08 00:31:35,00:00:04,,Stranger: Season 1: Episode 12,,iPad Pro 3 12.9 (Wi-Fi),01:05:44,01:05:44,US (United States)
Jiaming,2020-09-07 22:36:45,00:01:59,,Stranger: Season 1: Episode 13,,iPad Pro 3 12.9 (Wi-Fi),00:02:52,Not latest view,US (United States)
Jiaming,2020-09-07 22:30:46,00:05:57,,Stranger: Season 1: Episode 12,,iPad Pro 3 12.9 (Wi-Fi),01:05:40,Not latest view,US (United States)
Jiaming,2020-09-07 14:22:01,00:10:29,,The Witcher: Season 1: The End’s Beginning (Episode 1),,iPad Pro 3 12.9 (Wi-Fi),00:10:38,Not latest view,US (United States)
Jiaming,2020-09-06 15:21:02,00:34:25,,Stranger: Season 1: Episode 12,,iPad Pro 3 12.9 (Wi-Fi),00:59:43,Not latest view,US (United States)
Jiaming,2020-09-05 21:09:17,00:21:49,,Stranger: Season 1: Episode 12,,Chrome PC (Cadmium),00:25:18,Not latest view,US (United States)
Jiaming,2020-09-05 21:03:23,00:02:45,,Stranger: Season 1: Episode 12,,Chrome PC (Cadmium),00:03:29,Not latest view,US (United States)
Jiaming,2020-09-05 15:52:11,01:00:29,,Stranger: Season 1: Episode 11,,Chrome PC (Cadmium),01:07:18,01:07:18,US (United States)
Jiaming,2020-09-05 15:30:30,00:14:22,,Stranger: Season 1: Episode 11,,iPad Pro 3 12.9 (Wi-Fi),00:17:53,Not latest view,US (United States)
Jiaming,2020-09-05 15:30:00,00:00:04,,Stranger: Season 1: Episode 13,,iPad Pro 3 12.9 (Wi-Fi),00:00:04,Not latest view,US (United States)
Jiaming,2020-09-04 12:33:50,01:32:30,,The Wolf of Wall Street,,iPad Pro 3 12.9 (Wi-Fi),01:32:30,01:32:30,US (United States)
Jiaming,2020-09-04 12:32:44,00:00:01,,Stranger: Season 1: Episode 13,,iPad Pro 3 12.9 (Wi-Fi),00:00:01,Not latest view,US (United States)
Jiaming,2020-09-04 12:32:32,00:00:02,,Stranger: Season 1: Episode 12,,iPad Pro 3 12.9 (Wi-Fi),00:00:02,Not latest view,US (United States)
Jiaming,2020-09-04 09:11:23,01:05:21,,Stranger: Season 1: Episode 10,,iPad Pro 3 12.9 (Wi-Fi),01:06:30,01:06:30,US (United States)
Jiaming,2020-09-04 08:07:09,01:03:36,,Stranger: Season 1: Episode 9,,iPad Pro 3 12.9 (Wi-Fi),01:05:05,01:05:05,US (United States)
Jiaming,2020-09-04 07:59:25,00:07:39,,Stranger: Season 1: Episode 8,,iPad Pro 3 12.9 (Wi-Fi),01:06:44,01:06:44,US (United States)
Jiaming,2020-09-03 11:11:36,00:58:44,,Stranger: Season 1: Episode 8,,iPad Pro 3 12.9 (Wi-Fi),00:59:04,Not latest view,KH (Cambodia)
Jiaming,2020-09-03 10:15:08,00:03:07,,Peaky Blinders: Season 1: Episode 1,,iPad Pro 3 12.9 (Wi-Fi),00:06:55,Not latest view,KH (Cambodia)
Jiaming,2020-09-03 07:58:06,00:57:55,,Stranger: Season 1: Episode 7,,iPad Pro 3 12.9 (Wi-Fi),01:10:50,01:10:50,KH (Cambodia)
Jiaming,2020-09-03 05:20:18,00:12:04,,Stranger: Season 1: Episode 7,,iPad Pro 3 12.9 (Wi-Fi),00:12:54,Not latest view,KH (Cambodia)
Jiaming,2020-08-06 04:41:35,00:05:53,,"Love, Death & Robots: Volume 1: SONNIE'S EDGE (Episode 1)",,Apple iPhone 11 Pro Max,00:05:54,Not latest view,US (United States)
Jiaming,2020-08-04 04:24:40,00:05:44,,"Love, Death & Robots: Volume 1: THE WITNESS (Episode 3)",,Apple iPhone 11 Pro Max,00:06:05,00:06:05,HK (Hong Kong)
Jiaming,2020-08-04 04:19:26,00:04:55,,"Love, Death & Robots: Volume 1: ALTERNATE HISTORIES (Episode 17)",,Apple iPhone 11 Pro Max,00:05:16,00:05:16,HK (Hong Kong)
Jiaming,2020-08-04 04:11:09,00:06:45,,"Love, Death & Robots: Volume 1: BLINDSPOT (Episode 15)",,Apple iPhone 11 Pro Max,00:07:25,00:07:25,HK (Hong Kong)
Jiaming,2020-08-04 03:57:04,00:12:25,,"Love, Death & Robots: Volume 1: LUCKY 13 (Episode 13)",,Apple iPhone 11 Pro Max,00:13:06,00:13:06,HK (Hong Kong)
Jiaming,2020-08-04 03:56:31,00:00:15,,"Love, Death & Robots: Volume 1: FISH NIGHT (Episode 12)",,Apple iPhone 11 Pro Max,00:00:46,00:00:46,HK (Hong Kong)
Jiaming,2020-08-04 03:41:58,00:12:51,,"Love, Death & Robots: Volume 1: SHAPE-SHIFTERS (Episode 10)",,Apple iPhone 11 Pro Max,00:14:32,00:14:32,HK (Hong Kong)
Jiaming,2020-08-04 03:30:38,00:08:45,,"Love, Death & Robots: Volume 1: THE DUMP (Episode 9)",,Apple iPhone 11 Pro Max,00:09:06,00:09:06,HK (Hong Kong)
Jiaming,2020-08-04 03:21:53,00:07:57,,"Love, Death & Robots: Volume 1: THREE ROBOTS (Episode 2)",,Apple iPhone 11 Pro Max,00:10:23,00:10:23,HK (Hong Kong)
Jiaming,2020-08-03 09:13:09,00:02:04,,"Love, Death & Robots: Volume 1: THREE ROBOTS (Episode 2)",,Apple iPhone 11 Pro Max,00:02:15,Not latest view,HK (Hong Kong)
Jiaming,2020-04-07 12:28:21,00:23:38,,NullCompleteVideo,,iPad Pro 3 12.9 (Wi-Fi),00:00:00,00:00:00,CN (China)
Jiaming,2020-04-07 12:28:21,00:23:38,,Day and Night: Season 1: Episode 32,,iPad Pro 3 12.9 (Wi-Fi),00:29:51,Not latest view,KH (Cambodia)
Jiaming,2020-04-07 11:56:13,00:26:31,,NullCompleteVideo,,iPad Pro 3 12.9 (Wi-Fi),00:39:13,00:39:13,CN (China)
Jiaming,2020-04-07 10:35:53,00:11:39,,NullCompleteVideo,,iPad Pro 3 12.9 (Wi-Fi),00:12:41,Not latest view,CN (China)
Jiaming,2020-04-07 10:04:59,00:29:41,,NullCompleteVideo,,iPad Pro 3 12.9 (Wi-Fi),00:40:50,00:40:50,CN (China)
Jiaming,2020-04-07 06:22:15,00:07:56,,NullCompleteVideo,,iPad Pro 3 12.9 (Wi-Fi),00:11:08,Not latest view,CN (China)
Jiaming,2020-04-07 06:16:44,00:04:09,,NullCompleteVideo,,iPad Pro 3 12.9 (Wi-Fi),00:41:07,00:41:07,CN (China)
Jiaming,2020-04-07 04:48:48,00:36:25,,NullCompleteVideo,,iPad Pro 3 12.9 (Wi-Fi),00:36:57,Not latest view,CN (China)
Jiaming,2020-04-07 03:56:03,00:20:35,,NullCompleteVideo,,iPad Pro 3 12.9 (Wi-Fi),00:40:27,00:40:27,CN (China)
Jiaming,2020-04-07 00:33:55,00:18:45,,NullCompleteVideo,,iPad Pro 3 12.9 (Wi-Fi),00:19:24,Not latest view,CN (China)
Jiaming,2020-04-06 23:36:24,00:33:19,,NullCompleteVideo,,iPad Pro 3 12.9 (Wi-Fi),00:40:11,00:40:11,CN (China)
Jiaming,2020-04-06 23:06:31,00:22:29,,NullCompleteVideo,,iPad Pro 3 12.9 (Wi-Fi),00:40:26,00:40:26,CN (China)
Jiaming,2020-04-06 08:40:38,00:17:13,,NullCompleteVideo,,iPad Pro 3 12.9 (Wi-Fi),00:17:56,Not latest view,CN (China)
Jiaming,2020-04-05 19:26:07,00:39:54,,NullCompleteVideo,,iPad Pro 3 12.9 (Wi-Fi),00:40:55,00:40:55,CN (China)
Jiaming,2020-04-05 18:25:47,00:39:23,,NullCompleteVideo,,iPad Pro 3 12.9 (Wi-Fi),00:40:44,00:40:44,CN (China)
Jiaming,2020-04-05 17:44:47,00:40:34,,NullCompleteVideo,,iPad Pro 3 12.9 (Wi-Fi),00:41:17,00:41:17,CN (China)
Jiaming,2020-04-05 17:01:57,00:41:40,,NullCompleteVideo,,iPad Pro 3 12.9 (Wi-Fi),00:42:03,00:42:03,CN (China)
Jiaming,2020-04-05 16:22:14,00:39:29,,NullCompleteVideo,,iPad Pro 3 12.9 (Wi-Fi),00:40:01,00:40:01,CN (China)
Jiaming,2020-04-05 16:10:35,00:11:29,,NullCompleteVideo,,iPad Pro 3 12.9 (Wi-Fi),00:41:11,00:41:11,CN (China)
Jiaming,2020-04-04 23:36:59,01:03:04,,NullCompleteVideo,,iPad Pro 3 12.9 (Wi-Fi),01:03:04,01:03:04,CN (China)
Jiaming,2020-04-03 18:51:20,00:00:03,,Signal: Season 1: Episode 1,,iPad Pro 3 12.9 (Wi-Fi),00:08:26,Not latest view,US (United States)
Jiaming,2020-04-03 18:21:53,00:00:02,,Day and Night: Season 1: Episode 20,,Chrome PC (Cadmium),00:29:42,Not latest view,US (United States)
Jiaming,2020-03-26 17:14:49,00:01:48,,Day and Night: Season 1: Episode 20,,Chrome PC (Cadmium),00:29:40,Not latest view,US (United States)
Jiaming,2020-03-26 01:58:31,00:27:31,Autoplayed: user action: None; ,Day and Night: Season 1: Episode 20,,Chrome PC (Cadmium),00:27:52,Not latest view,US (United States)
Jiaming,2020-03-26 01:41:56,00:16:23,,Day and Night: Season 1: Episode 19,,Chrome PC (Cadmium),00:40:50,00:40:50,US (United States)
Jiaming,2020-03-25 18:54:31,00:28:07,,Day and Night: Season 1: Episode 19,,Chrome PC (Cadmium),00:28:07,Not latest view,US (United States)
Jiaming,2020-03-25 18:40:54,00:13:36,,Day and Night: Season 1: Episode 18,,Chrome PC (Cadmium),00:40:40,00:40:40,US (United States)
Jiaming,2020-03-25 18:38:34,00:01:59,,Day and Night: Season 1: Episode 18,,Chrome PC (Cadmium),00:27:04,Not latest view,US (United States)
Jiaming,2020-03-25 04:05:20,00:24:34,,Day and Night: Season 1: Episode 18,,Chrome PC (Cadmium),00:25:05,Not latest view,US (United States)
Jiaming,2020-03-25 03:26:07,00:39:04,,Day and Night: Season 1: Episode 17,,Chrome PC (Cadmium),00:41:45,00:41:45,US (United States)
Jiaming,2020-03-25 02:46:00,00:40:05,,Day and Night: Season 1: Episode 16,,Chrome PC (Cadmium),00:40:46,00:40:46,US (United States)
Jiaming,2020-03-25 02:05:23,00:40:35,,Day and Night: Season 1: Episode 15,,Chrome PC (Cadmium),00:40:35,00:40:35,US (United States)
Jiaming,2020-03-25 01:24:39,00:40:43,,Day and Night: Season 1: Episode 14,,Chrome PC (Cadmium),00:41:23,00:41:23,US (United States)
Jiaming,2020-03-25 00:54:06,00:30:32,,Day and Night: Season 1: Episode 13,,Chrome PC (Cadmium),00:41:22,00:41:22,US (United States)
Jiaming,2020-03-18 04:10:15,00:09:47,,Day and Night: Season 1: Episode 13,,Chrome PC (Cadmium),00:10:50,Not latest view,US (United States)
Jiaming,2020-03-18 03:31:16,00:35:19,,Day and Night: Season 1: Episode 12,,Chrome PC (Cadmium),00:41:12,00:41:12,US (United States)
Jiaming,2020-03-18 01:42:42,00:03:12,,Day and Night: Season 1: Episode 12,,Chrome PC (Cadmium),00:06:16,Not latest view,US (United States)
Jiaming,2020-03-18 01:27:46,00:14:54,,Day and Night: Season 1: Episode 11,,Chrome PC (Cadmium),00:14:54,00:14:54,US (United States)
Jiaming,2020-03-18 00:47:38,00:40:01,,Day and Night: Season 1: Episode 10,,Chrome PC (Cadmium),00:40:22,00:40:22,US (United States)
Jiaming,2020-03-18 00:11:03,00:36:23,,Day and Night: Season 1: Episode 9,,Chrome PC (Cadmium),00:39:30,00:39:30,US (United States)
Jiaming,2020-03-18 00:10:52,00:00:08,,Day and Night: Season 1: Episode 8,,Chrome PC (Cadmium),00:38:27,00:38:27,US (United States)
Jiaming,2020-03-18 00:10:35,00:00:13,,Day and Night: Season 1: Episode 9,,Chrome PC (Cadmium),00:01:17,Not latest view,US (United States)
Jiaming,2020-03-18 00:07:17,00:03:04,,Day and Night: Season 1: Episode 12,,Chrome PC (Cadmium),00:03:04,Not latest view,US (United States)
Jiaming,2020-03-17 23:27:23,00:39:53,Autoplayed: user action: None; ,Day and Night: Season 1: Episode 11,,Chrome PC (Cadmium),00:40:26,Not latest view,US (United States)
Jiaming,2020-03-17 22:46:55,00:40:27,Autoplayed: user action: None; ,Day and Night: Season 1: Episode 10,,Chrome PC (Cadmium),00:40:27,Not latest view,US (United States)
Jiaming,2020-03-17 22:07:19,00:39:35,,Day and Night: Season 1: Episode 9,,Chrome PC (Cadmium),00:39:35,Not latest view,US (United States)
Jiaming,2020-03-17 21:27:22,00:39:53,,Day and Night: Season 1: Episode 8,,Chrome PC (Cadmium),00:40:31,Not latest view,US (United States)
Jiaming,2020-03-17 20:51:55,00:35:21,,Day and Night: Season 1: Episode 7,,Chrome PC (Cadmium),00:40:35,00:40:35,US (United States)
Jiaming,2020-03-17 19:18:54,00:00:03,,Day and Night: Season 1: Episode 7,,Chrome PC (Cadmium),00:04:32,Not latest view,US (United States)
Jiaming,2020-03-17 17:40:42,00:04:39,Autoplayed: user action: None; ,Day and Night: Season 1: Episode 7,,Chrome PC (Cadmium),00:04:39,Not latest view,US (United States)
Jiaming,2020-03-17 17:00:07,00:38:56,,Day and Night: Season 1: Episode 6,,Chrome PC (Cadmium),00:40:58,00:40:58,US (United States)
Jiaming,2020-03-17 16:43:43,00:12:16,,Day and Night: Season 1: Episode 5,,Chrome PC (Cadmium),00:40:33,00:40:33,US (United States)
Jiaming,2020-03-17 06:36:23,00:22:23,,Day and Night: Season 1: Episode 5,,Chrome PC (Cadmium),00:29:53,Not latest view,US (United States)
Jiaming,2020-03-17 05:50:53,00:06:41,,Day and Night: Season 1: Episode 5,,Chrome PC (Cadmium),00:07:29,Not latest view,US (United States)
Jiaming,2020-03-17 04:42:32,00:00:15,Autoplayed: user action: Unspecified; ,Day and Night: Season 1: Episode 5,,Chrome PC (Cadmium),00:00:15,Not latest view,US (United States)
Jiaming,2020-03-17 04:33:55,00:03:05,,Day and Night: Season 1: Episode 4,,Chrome PC (Cadmium),00:41:15,00:41:15,US (United States)
Jiaming,2020-03-17 03:47:00,00:00:07,,Day and Night: Season 1: Episode 4,,Chrome PC (Cadmium),00:38:10,Not latest view,US (United States)
Jiaming,2020-03-17 01:50:33,00:36:22,,Day and Night: Season 1: Episode 4,,Chrome PC (Cadmium),00:38:03,Not latest view,US (United States)
Jiaming,2020-03-17 01:08:37,00:39:51,,Day and Night: Season 1: Episode 3,,Chrome PC (Cadmium),00:40:31,00:40:31,US (United States)
Jiaming,2020-03-17 00:35:21,00:31:36,,Day and Night: Season 1: Episode 2,,Chrome PC (Cadmium),00:41:27,00:41:27,US (United States)
Jiaming,2020-03-16 23:33:10,00:10:31,Autoplayed: user action: None; ,Day and Night: Season 1: Episode 2,,Chrome PC (Cadmium),00:11:11,Not latest view,US (United States)
Jiaming,2020-03-16 22:53:22,00:39:44,,Day and Night: Season 1: Episode 1,,Chrome PC (Cadmium),00:40:45,00:40:45,US (United States)
Jiaming,2020-03-16 21:59:11,00:01:46,,Kingdom: Season 1: Episode 3,,Chrome PC (Cadmium),00:10:19,00:10:19,US (United States)
Jiaming,2020-03-13 18:13:43,00:49:29,,Altered Carbon: Season 2: Broken Angels (Episode 8),,Chrome PC (Cadmium),00:49:59,00:49:59,US (United States)
Jiaming,2020-03-13 17:28:09,00:45:05,,Altered Carbon: Season 2: Experiment Perilous (Episode 7),,Chrome PC (Cadmium),00:45:26,00:45:26,US (United States)
Jiaming,2020-03-13 17:23:27,00:04:41,,Altered Carbon: Season 2: Bury Me Dead (Episode 6),,Chrome PC (Cadmium),00:40:05,00:40:05,US (United States)
Jiaming,2020-03-09 18:18:18,00:35:18,Autoplayed: user action: None; ,Altered Carbon: Season 2: Bury Me Dead (Episode 6),,Chrome PC (Cadmium),00:35:24,Not latest view,US (United States)
Jiaming,2020-03-09 17:29:22,00:47:13,,Altered Carbon: Season 2: I Wake Up Screaming (Episode 5),,Chrome PC (Cadmium),00:47:11,00:47:11,US (United States)
Jiaming,2020-03-09 16:24:27,00:53:05,,Altered Carbon: Season 2: Shadow of a Doubt (Episode 4),,Chrome PC (Cadmium),00:52:55,00:52:55,US (United States)
Jiaming,2020-03-09 16:22:42,00:01:39,,Altered Carbon: Season 2: Payment Deferred (Episode 2),,Chrome PC (Cadmium),00:01:39,00:01:39,US (United States)
Jiaming,2020-03-09 06:08:08,00:49:10,,Altered Carbon: Season 2: Nightmare Alley (Episode 3),,Apple iPhone 11 Pro Max,00:50:04,00:50:04,US (United States)
Jiaming,2020-03-09 06:05:45,00:01:49,,Altered Carbon: Season 2: Payment Deferred (Episode 2),,Apple iPhone 11 Pro Max,00:43:34,Not latest view,US (United States)
Jiaming,2020-03-09 03:37:39,00:42:04,,Altered Carbon: Season 2: Payment Deferred (Episode 2),,Chrome PC (Cadmium),00:41:44,Not latest view,US (United States)
Jiaming,2020-03-09 03:30:37,00:07:00,,Altered Carbon: Season 2: Phantom Lady (Episode 1),,Chrome PC (Cadmium),00:42:32,00:42:32,US (United States)
Jiaming,2020-03-09 02:09:20,00:35:04,,Altered Carbon: Season 2: Phantom Lady (Episode 1),,Chrome PC (Cadmium),00:35:31,Not latest view,US (United States)
Jiaming,2020-03-09 01:04:03,00:47:08,,Altered Carbon: Season 1: The Killers (Episode 10),,Chrome PC (Cadmium),00:48:12,00:48:12,US (United States)
Jiaming,2020-03-09 00:43:36,00:19:53,,Altered Carbon: Season 1: Rage in Heaven (Episode 9),,Chrome PC (Cadmium),00:50:18,00:50:18,US (United States)
Jiaming,2020-03-08 22:31:27,00:31:35,,Altered Carbon: Season 1: Rage in Heaven (Episode 9),,Apple iPhone 11 Pro Max,00:30:34,Not latest view,US (United States)
Jiaming,2020-03-08 22:29:45,00:00:48,Autoplayed: user action: None; ,Altered Carbon: Season 1: Rage in Heaven (Episode 9),,Chrome PC (Cadmium),00:00:48,Not latest view,US (United States)
Jiaming,2020-03-08 22:16:42,00:12:28,,Altered Carbon: Season 1: Clash by Night (Episode 8),,Chrome PC (Cadmium),00:49:02,00:49:02,US (United States)
Jiaming,2020-03-01 18:21:04,00:37:46,,Altered Carbon: Season 1: Clash by Night (Episode 8),,Chrome PC (Cadmium),00:37:24,Not latest view,US (United States)
Jiaming,2020-03-01 17:57:42,00:23:08,,Altered Carbon: Season 1: Nora Inu (Episode 7),,Chrome PC (Cadmium),01:03:47,01:03:47,US (United States)
Jiaming,2020-02-28 08:06:17,00:37:25,,Altered Carbon: Season 1: Nora Inu (Episode 7),,Apple iPhone 11 Pro Max,00:40:49,Not latest view,US (United States)
Jiaming,2020-02-28 07:29:05,00:36:42,,Altered Carbon: Season 1: Man with My Face (Episode 6),,Apple iPhone 11 Pro Max,00:42:58,00:42:58,US (United States)
Jiaming,2020-02-28 07:22:14,00:06:36,Autoplayed: user action: None; ,Altered Carbon: Season 1: Man with My Face (Episode 6),,Chrome PC (Cadmium),00:06:35,Not latest view,US (United States)
Jiaming,2020-02-28 07:07:15,00:14:56,,Altered Carbon: Season 1: The Wrong Man (Episode 5),,Chrome PC (Cadmium),00:50:41,00:50:41,US (United States)
Jiaming,2020-02-28 05:32:33,00:00:01,,Altered Carbon: Season 1: The Wrong Man (Episode 5),,Chrome PC (Cadmium),00:36:35,Not latest view,US (United States)
Jiaming,2020-02-28 04:03:31,00:38:52,,Altered Carbon: Season 1: The Wrong Man (Episode 5),,Chrome PC (Cadmium),00:36:34,Not latest view,US (United States)
Jiaming,2020-02-28 02:57:38,00:47:34,Autoplayed: user action: None; ,Altered Carbon: Season 1: Force of Evil (Episode 4),,Chrome PC (Cadmium),00:46:24,00:46:24,US (United States)
Jiaming,2020-02-28 01:36:32,00:49:49,,Altered Carbon: Season 1: In a Lonely Place (Episode 3),,Chrome PC (Cadmium),00:48:00,00:48:00,US (United States)
